"enrichment_context","database","family","comparison","direction","plot_label","DEG_set","term_id","term_name","term_description","ontology_or_theme","pathway_scope","GeneRatio","BgRatio","FoldEnrichment","p.adjust","qvalue","Count","n_listed_genes","DEG_gene_IDs","DEG_gene_names"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:1901681","sulfur compound binding","sulfur compound binding","MF",NA,"7/799","17/5969",3.07612456747405,0.0689723709040784,0.0689723709040784,7,7,"LOC126266830; LOC126272633; LOC126278442; LOC126281165; LOC126298412; LOC126335256; LOC126365865","dpp; Pvf1; sli; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0008202","steroid metabolic process","steroid metabolic process","BP",NA,"11/799","35/5969",2.34789915966387,0.0718696354925269,0.0718696354925269,11,11,"LOC126270657; LOC126284995; LOC126298596; LOC126299150; LOC126305900; LOC126320178; LOC126335154; LOC126335155; LOC126336514; LOC126337753; LOC126365945","Cyp18a1; CYP306A1; Cyp314a1; CYP315A1; nvd; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0009612","response to mechanical stimulus","response to mechanical stimulus","BP",NA,"11/799","35/5969",2.34789915966387,0.0718696354925269,0.0718696354925269,11,11,"LOC126272718; LOC126272767; LOC126281447; LOC126298404; LOC126298632; LOC126322572; LOC126334107; LOC126335918; LOC126336939; LOC126361668; LOC126366011","Dscam; Gad1; GPRGBB2; Pain; para; Rdl; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0016324","apical plasma membrane","apical plasma membrane","CC",NA,"14/799","50/5969",2.09176470588235,0.0742884223104522,0.0742884223104522,14,14,"LOC126266672; LOC126266832; LOC126267038; LOC126273369; LOC126281204; LOC126282259; LOC126282638; LOC126291821; LOC126298058; LOC126298067; LOC126329244; LOC126346953; LOC126354218; LOC126361237","cac; DOME; Inx2; Ser; Syt4; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0048066","developmental pigmentation","developmental pigmentation","BP",NA,"20/799","82/5969",1.82209469153515,0.0753102240642479,0.0753102240642479,20,20,"LOC126267166; LOC126271949; LOC126271955; LOC126278180; LOC126278442; LOC126282517; LOC126284584; LOC126285438; LOC126292188; LOC126299116; LOC126335515; LOC126353965; LOC126354789; LOC126354995; LOC126355865; LOC126356039; LOC126356204; LOC126356364; LOC126365745; LOC126365914","bi; CTLMA6; Dat; Ddc; dpp; ninaB; SCRB3; st; Th; unannotated; v; w; Y-h"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0008610","lipid biosynthetic process","lipid biosynthetic process","BP",NA,"28/799","128/5969",1.63419117647059,0.0798604096014447,0.0798604096014447,28,28,"LOC126278002; LOC126278061; LOC126278180; LOC126279109; LOC126281573; LOC126281648; LOC126281861; LOC126282322; LOC126284002; LOC126285378; LOC126298001; LOC126298530; LOC126298596; LOC126299150; LOC126305900; LOC126320178; LOC126335148; LOC126335171; LOC126335966; LOC126336244; LOC126337753; LOC126339944; LOC126347783; LOC126347864; LOC126355485; LOC126356100; LOC126356204; LOC126365945","CYP306A1; Cyp314a1; CYP315A1; GlcAT-P; jhamt; ninaB; nvd; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0043410","positive regulation of MAPK cascade","positive regulation of MAPK cascade","BP",NA,"21/799","88/5969",1.78275401069519,0.0798604096014447,0.0798604096014447,21,21,"LOC126266988; LOC126267133; LOC126267308; LOC126272858; LOC126278128; LOC126281178; LOC126281663; LOC126282035; LOC126284645; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295191; LOC126295382; LOC126295425; LOC126336858; LOC126354602; LOC126359421","Aplip1; ato; GPRNNA21; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0005819","spindle","spindle","CC",NA,"16/799","61/5969",1.95949855351977,0.0816215849386894,0.0816215849386894,16,16,"LOC126266746; LOC126267242; LOC126272312; LOC126272743; LOC126278346; LOC126279120; LOC126282371; LOC126284276; LOC126284413; LOC126334614; LOC126334768; LOC126334907; LOC126335501; LOC126347975; LOC126356122; LOC126357156","aurB; borr; Cdk1; fbl; IAP5; Incenp; kinesin-4B; kinesin-A; mad2; polo; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0007618","mating","mating","BP",NA,"20/799","83/5969",1.80014174344437,0.0854874614004821,0.0854874614004821,20,20,"LOC126267432; LOC126271955; LOC126272767; LOC126273293; LOC126281447; LOC126281897; LOC126284756; LOC126297882; LOC126298058; LOC126298490; LOC126299004; LOC126334996; LOC126334997; LOC126335148; LOC126336858; LOC126353956; LOC126355437; LOC126356039; LOC126365371; LOC126365745","ato; cac; Ddc; Gld; Hr39; jhamt; NLG-2; Pain; para; ss; Tbh; Th; unannotated; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0051224","negative regulation of protein transport","negative regulation of protein transport","BP",NA,"14/799","51/5969",2.05074971164937,0.0872069085342663,0.0872069085342663,14,14,"LOC126278128; LOC126281663; LOC126284645; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295191; LOC126295382; LOC126295425; LOC126298404; LOC126336990","GPRGBB2; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:1904950","negative regulation of establishment of protein localization","negative regulation of establishment of protein localization","BP",NA,"14/799","51/5969",2.05074971164937,0.0872069085342663,0.0872069085342663,14,14,"LOC126278128; LOC126281663; LOC126284645; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295191; LOC126295382; LOC126295425; LOC126298404; LOC126336990","GPRGBB2; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0015077","GO:0015077","GO:0015077",NA,NA,"24/799","106/5969",1.69145394006659,0.089126038607202,0.089126038607202,24,24,"LOC126266590; LOC126267806; LOC126267939; LOC126272718; LOC126273220; LOC126278432; LOC126281447; LOC126292020; LOC126295251; LOC126297822; LOC126324336; LOC126334943; LOC126336038; LOC126336082; LOC126336864; LOC126354034; LOC126354186; LOC126354785; LOC126354816; LOC126355303; LOC126356137; LOC126356287; LOC126356631; LOC126361668","Nhe2; para; Shaw; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0019005","SCF ubiquitin ligase complex","SCF ubiquitin ligase complex","CC",NA,"21/799","89/5969",1.76272306675479,0.089126038607202,0.089126038607202,21,21,"LOC126267829; LOC126278128; LOC126281663; LOC126284482; LOC126284645; LOC126291792; LOC126291884; LOC126291991; LOC126292145; LOC126293188; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295191; LOC126295382; LOC126295425; LOC126297744; LOC126297745; LOC126354672; LOC126354787","unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0001508","action potential","action potential","BP",NA,"5/799","10/5969",3.73529411764706,0.089739987844874,0.089739987844874,5,5,"LOC126267118; LOC126273220; LOC126281447; LOC126298058; LOC126336038","cac; para; sesB; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0007617","mating behavior","mating behavior","BP",NA,"19/799","78/5969",1.81975867269985,0.089739987844874,0.089739987844874,19,19,"LOC126267432; LOC126271955; LOC126272767; LOC126273293; LOC126281447; LOC126281897; LOC126297882; LOC126298058; LOC126298490; LOC126299004; LOC126334996; LOC126334997; LOC126335148; LOC126336858; LOC126353956; LOC126355437; LOC126356039; LOC126365371; LOC126365745","ato; cac; Ddc; Hr39; jhamt; NLG-2; Pain; para; ss; Tbh; Th; unannotated; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0061983","meiosis II cell cycle process","meiosis II cell cycle process","BP",NA,"7/799","18/5969",2.90522875816993,0.0924380578920731,0.0924380578920731,7,7,"LOC126272178; LOC126272312; LOC126272470; LOC126278346; LOC126335501; LOC126336772; LOC126347975","fwd; IAP5; Incenp; polo; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0072686","mitotic spindle","mitotic spindle","CC",NA,"7/799","18/5969",2.90522875816993,0.0924380578920731,0.0924380578920731,7,7,"LOC126266746; LOC126278346; LOC126279120; LOC126282371; LOC126284276; LOC126335501; LOC126347975","Cdk1; IAP5; Incenp; mad2; polo; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0099516","GO:0099516","GO:0099516",NA,NA,"7/799","18/5969",2.90522875816993,0.0924380578920731,0.0924380578920731,7,7,"LOC126267118; LOC126267806; LOC126295251; LOC126334996; LOC126334997; LOC126354034; LOC126354186","Nhe2; sesB; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:1901565","GO:1901565","GO:1901565",NA,NA,"58/799","316/5969",1.37118391660462,0.0938385888489814,0.0938385888489814,58,58,"LOC126266748; LOC126267061; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267477; LOC126267535; LOC126267652; LOC126267829; LOC126268068; LOC126268518; LOC126269609; LOC126269996; LOC126274364; LOC126278128; LOC126278279; LOC126281663; LOC126282517; LOC126284198; LOC126284482; LOC126284573; LOC126284645; LOC126285462; LOC126291884; LOC126291991; LOC126292145; LOC126292188; LOC126293188; LOC126293404; LOC126293695; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295191; LOC126295382; LOC126295425; LOC126297427; LOC126297744; LOC126297745; LOC126298490; LOC126298632; LOC126299116; LOC126333165; LOC126334613; LOC126336714; LOC126346021; LOC126346580; LOC126346606; LOC126346622; LOC126353934; LOC126354672; LOC126354787; LOC126354914; LOC126354995; LOC126356122; LOC126365918","Ace; Cda4; Cda5; Cht6; Dat; Gad1; PGRPLA; Tbh; unannotated; v"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0009152","purine ribonucleotide biosynthetic process","purine ribonucleotide biosynthetic process","BP",NA,"18/799","73/5969",1.84206285253828,0.0944035139426694,0.0944035139426694,18,18,"LOC126268164; LOC126274964; LOC126281618; LOC126281648; LOC126281861; LOC126282322; LOC126291650; LOC126291873; LOC126295468; LOC126298865; LOC126324953; LOC126335775; LOC126335781; LOC126339944; LOC126347783; LOC126347864; LOC126357156; LOC126365957","Ac3; Adk3; Dpck; fbl; Hex-A; PyK; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0002121","inter-male aggressive behavior","inter-male aggressive behavior","BP",NA,"6/799","14/5969",3.20168067226891,0.0951676703269906,0.0951676703269906,6,6,"LOC126267432; LOC126298490; LOC126343426; LOC126355437; LOC126365371; LOC126366011","NLG-2; Rdl; Tbh; Tk; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0009611","response to wounding","response to wounding","BP",NA,"17/799","68/5969",1.86764705882353,0.0998570690619756,0.0998570690619756,17,17,"LOC126271949; LOC126271955; LOC126278345; LOC126284941; LOC126293737; LOC126297585; LOC126317480; LOC126328249; LOC126335350; LOC126335544; LOC126335545; LOC126335546; LOC126335547; LOC126346580; LOC126346606; LOC126346622; LOC126365745","Ddc; Pka-C1; Th; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0035214","eye-antennal disc development","eye-antennal disc development","BP",NA,"14/799","52/5969",2.01131221719457,0.0998570690619756,0.0998570690619756,14,14,"LOC126266832; LOC126267038; LOC126267315; LOC126273368; LOC126278442; LOC126298857; LOC126299004; LOC126320492; LOC126335068; LOC126335350; LOC126336809; LOC126336858; LOC126354914; LOC126356122","ato; ck; Dll; dpp; Mcm10; Ptc; Ser; ss; unannotated"
"Direction-aware enrichment","GO","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","GO:1901605","alpha-amino acid metabolic process","alpha-amino acid metabolic process","BP",NA,"6/16","63/5969",35.5297619047619,2.65129135362303e-05,2.65129135362303e-05,6,6,"LOC126267535; LOC126269845; LOC126278953; LOC126293368; LOC126349907; LOC126352958","aay; Hn; Oat; ry; unannotated"
"Direction-aware enrichment","GO","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","GO:0006520","amino acid metabolic process","amino acid metabolic process","BP",NA,"6/16","102/5969",21.9448529411765,0.000248260403674791,0.000248260403674791,6,6,"LOC126267535; LOC126269845; LOC126278953; LOC126293368; LOC126349907; LOC126352958","aay; Hn; Oat; ry; unannotated"
"Direction-aware enrichment","GO","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","GO:0009072","aromatic amino acid metabolic process","aromatic amino acid metabolic process","BP",NA,"3/16","12/5969",93.265625,0.00378655433023386,0.00378655433023386,3,3,"LOC126267535; LOC126269845; LOC126278953","Hn; ry; unannotated"
"Direction-aware enrichment","GO","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","GO:0019752","carboxylic acid metabolic process","carboxylic acid metabolic process","BP",NA,"6/16","236/5969",9.48463983050848,0.017047456914543,0.017047456914543,6,6,"LOC126267535; LOC126269845; LOC126278953; LOC126293368; LOC126349907; LOC126352958","aay; Hn; Oat; ry; unannotated"
"Direction-aware enrichment","GO","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","GO:0006082","organic acid metabolic process","organic acid metabolic process","BP",NA,"6/16","255/5969",8.77794117647059,0.0176693494353116,0.0176693494353116,6,6,"LOC126267535; LOC126269845; LOC126278953; LOC126293368; LOC126349907; LOC126352958","aay; Hn; Oat; ry; unannotated"
"Direction-aware enrichment","GO","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","GO:0043436","oxoacid metabolic process","oxoacid metabolic process","BP",NA,"6/16","255/5969",8.77794117647059,0.0176693494353116,0.0176693494353116,6,6,"LOC126267535; LOC126269845; LOC126278953; LOC126293368; LOC126349907; LOC126352958","aay; Hn; Oat; ry; unannotated"
"Direction-aware enrichment","GO","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","GO:0019439","GO:0019439","GO:0019439",NA,NA,"4/16","111/5969",13.4436936936937,0.0797212214281662,0.0797212214281662,4,4,"LOC126267535; LOC126269845; LOC126278953; LOC126356044","Hn; ry; unannotated"
"Direction-aware enrichment","GO","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","GO:1901361","GO:1901361","GO:1901361",NA,NA,"4/16","114/5969",13.0899122807018,0.0797212214281662,0.0797212214281662,4,4,"LOC126267535; LOC126269845; LOC126278953; LOC126356044","Hn; ry; unannotated"
